"SubjectID","Text","Analytic","Clout","Authentic","Tone","WPS","Sixltr","Dic","function.","pronoun","ppron","i","we","you","shehe","they","ipron","article","prep","auxverb","adverb","conj","negate","verb","adj","compare","interrog","number","quant","affect","posemo","negemo","anx","anger","sad","social","family","friend","female","male","cogproc","insight","cause","discrep","tentat","certain","differ","percept","see","hear","feel","bio","body","health","sexual","ingest","drives","affiliation","achieve","power","reward","risk","focuspast","focuspresent","focusfuture","relativ","motion","space","time","work","leisure","home","money","relig","death","informal","swear","netspeak","assent","nonflu","filler","AllPunc","Period","Comma","Colon","SemiC","QMark","Exclam","Dash","Quote","Apostro","Parenth","OtherP","mem.age","CDI_coded","cond_p","Study_Code","mem_age","allWC"
60,"I walk onto a stage in the middle of the football field and an older individual is handing me a rolled up diploma. I look around and there are chairs all over the field where the graduates are sitting in their dark gray caps and gowns. The whole stadium is full of people.",96.12,50,88.81,25.77,17.67,13.21,83.02,54.72,7.55,7.55,5.66,0,0,0,1.89,0,15.09,15.09,7.55,5.66,5.66,0,13.21,7.55,3.77,1.89,0,3.77,0,0,0,0,0,0,5.66,0,0,0,0,1.89,0,0,0,0,1.89,0,5.66,5.66,0,0,0,0,0,0,0,3.77,0,0,3.77,0,0,0,11.32,0,22.64,1.89,18.87,1.89,3.77,1.89,0,0,0,0,0,0,0,0,0,0,5.66,5.66,0,0,0,0,0,0,0,0,0,0,37,33.76,-1,"FutureGrad",NA,53
61,"I'm in the shoe walking amongst my classmates, walking across the stage, receiving my diploma and shaking hands.",93.26,28.91,99,1,18,38.89,94.44,50,16.67,16.67,16.67,0,0,0,0,0,11.11,16.67,5.56,0,5.56,0,16.67,0,0,0,0,0,5.56,0,5.56,5.56,0,0,11.11,0,5.56,0,0,0,0,0,0,0,0,0,5.56,0,0,5.56,11.11,11.11,0,0,0,0,0,0,0,0,0,0,5.56,0,33.33,16.67,16.67,5.56,11.11,0,0,0,0,0,0,0,0,0,0,0,22.22,5.56,11.11,0,0,0,0,0,0,5.56,0,0,36,29.99,-1,"FutureGrad",NA,18
65,"I can see my peers around me. I can see the people that I have been grinding with for the past 4 years. My closest friends, families, and thousand of people that I have seen before, but cannot place where I have seen them from. I am excited to finally receive my degree and head to the work force. But as I see some of my friends for the last time, I cannot help but be sad. I see the president of OSU giving a speech while thousands of people listen.

I see my family, tears of joy will come from my grandmother and my mother. I will see my best friend's dad whom I have know since I was 9. His demeanor toward me will change. I would no longer be the clumsy kid that made him laugh. I would become something more.",27.87,16.54,95.6,51.78,13.09,10.42,94.44,59.72,22.92,19.44,17.36,0,0,1.39,0.69,3.47,4.86,11.81,13.19,2.08,5.56,2.08,20.83,5.56,4.17,1.39,2.78,1.39,5.56,3.47,2.08,0,0,1.39,13.19,3.47,1.39,1.39,2.08,10.42,1.39,2.78,1.39,1.39,0,3.47,7.64,5.56,2.08,0,0.69,0.69,0,0,0,8.33,3.47,1.39,4.17,1.39,0,4.17,15.28,2.08,11.81,2.08,4.17,6.25,1.39,1.39,1.39,0,0,0,0,0,0,0,0,0,11.81,7.64,3.47,0,0,0,0,0,0,0.69,0,0,25,0.85,-1,"FutureGrad",NA,144
66,"I see myself in the stadium on my graduation day. There are a ton of people around me and it is a little overwhelming but exciting. I don't see my friends around me during the event but I see them afterwards. I look for my family in the crowd and eventually find them. Afterwards I go up to them and give them all big hugs. Everyone is really happy and we take loads of pictures.",41.39,34.44,99,75.29,12.5,13.33,97.33,62.67,24,21.33,14.67,1.33,0,0,5.33,2.67,6.67,14.67,5.33,6.67,8,1.33,16,4,0,0,0,2.67,5.33,4,1.33,1.33,0,1.33,14.67,1.33,1.33,0,0,8,1.33,0,0,0,2.67,4,6.67,6.67,0,0,0,0,0,0,0,10.67,5.33,0,2.67,2.67,0,0,16,1.33,20,1.33,10.67,8,1.33,1.33,1.33,0,0,0,0,0,0,0,0,0,9.33,8,0,0,0,0,0,0,0,1.33,0,0,25,6.01,-1,"FutureGrad",NA,75
67,"I am on the field of ohio stadium, it is. a sunny day, loud, bright, pretty colors",93.26,27.83,28.81,99,8.5,5.88,82.35,47.06,11.76,5.88,5.88,0,0,0,0,5.88,11.76,11.76,11.76,0,0,0,11.76,0,0,0,0,0,17.65,17.65,0,0,0,0,0,0,0,0,0,5.88,0,0,0,5.88,0,0,23.53,17.65,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,11.76,0,11.76,0,5.88,5.88,0,0,0,0,0,0,0,0,0,0,0,0,29.41,5.88,23.53,0,0,0,0,0,0,0,0,0,13,30,-1,"FutureGrad",NA,17
68,"I'm sitting on the stage next to my fellow students waiting for my name to be called. Names are being called out one by one as I sit their anxiously waiting. My name gets called. I hear my friends and family cheering while I walk across the stage and grab my diploma. I'm an OSU GRADUATE!!",63.63,57.1,99,6.15,11.2,16.07,92.86,50,19.64,19.64,17.86,0,0,0,1.79,0,5.36,14.29,8.93,0,7.14,0,28.57,3.57,1.79,0,3.57,0,1.79,0,1.79,1.79,0,0,19.64,1.79,3.57,0,1.79,0,0,0,0,0,0,0,3.57,0,1.79,1.79,0,0,0,0,0,7.14,3.57,0,1.79,1.79,0,5.36,14.29,0,17.86,1.79,8.93,7.14,5.36,1.79,1.79,0,0,0,0,0,0,0,0,0,14.29,7.14,0,0,0,0,3.57,0,0,3.57,0,0,1,13.94,-1,"FutureGrad",NA,56
69,"I am walking up on the stage to President Drake in my cap and gown. I don't think this is how it actually would look, it looks like it's set up more like my high school graduation, but it's in the place where we'll have our ceremony in real life. I say that because there are other students on the stage in chairs on the side of me (I'm walking horizontally so the audience is on the left of me) and the stage is wooden. I am walking up to him, center stage, and I look out at the thousands and thousands of people there. It seems almost like millions. It's really uncomfortable because they are essentially all white. It reminds me of a scene from the movie, ""Luce"" when he's giving a speech in front of his all white school. After he shakes my hand and gives me the degree, we stop and smile for pictures. He has a really big cartoony smile, lots of teeth. They snap some photos from in front of the stage with the flash. Then he shakes my hand, and I walk off the stage backstage.",64.83,43.79,82.31,25.77,17.45,10.94,88.54,61.46,18.75,13.54,7.81,1.56,0,3.12,1.04,5.21,8.33,17.19,8.85,5.73,7.29,0.52,15.62,3.12,2.6,1.56,1.56,2.6,3.12,1.56,1.56,1.56,0,0,7.81,0,0,0,3.12,8.33,1.04,1.56,0.52,2.08,1.04,2.6,5.73,3.65,1.04,1.04,2.08,1.56,0.52,0,0,5.73,1.56,0,3.65,0,0.52,0.52,11.98,1.04,18.75,3.12,13.54,2.08,2.6,1.04,0,0,0,0,0,0,0,0,0,0,15.62,5.73,4.17,0,0,0,0,0,1.04,3.65,1.04,0,44,14.38,-1,"FutureGrad",NA,192
71,"Everyone’s standing in their cap and gowns. The crowd is cheering and yelling. The president of osu asks them to quiet down. The crowd goes silent and as the first name is called. All you hear is the cheering graduates and families as the first names are called. I look into the sky and see the beautiful blue color exemplifies. I turn just as my name is called and so many people are roaring and screaming in the stands.",78.03,96.16,16.64,9.98,11.29,15.19,88.61,50.63,8.86,7.59,3.8,0,1.27,0,2.53,1.27,11.39,11.39,7.59,2.53,13.92,0,20.25,7.59,3.8,0,2.53,2.53,3.8,1.27,2.53,0,1.27,0,20.25,1.27,0,0,0,2.53,0,0,0,0,2.53,0,12.66,6.33,6.33,0,0,0,0,0,0,6.33,1.27,2.53,2.53,0,0,3.8,15.19,0,11.39,2.53,6.33,2.53,2.53,1.27,1.27,0,0,0,0,0,0,0,0,0,10.13,8.86,0,0,0,0,0,0,0,1.27,0,0,37,19.88,-1,"FutureGrad",NA,79
72,"It is a bright and sunny day at Ohio Stadium. There are thousands of students dressed in their caps and gowns. Friends and family watch from the stands. I am receiving my degree.",66.08,72.77,31.94,99,8.25,18.18,78.79,51.52,12.12,9.09,6.06,0,0,0,3.03,3.03,6.06,12.12,9.09,3.03,9.09,0,9.09,0,0,0,3.03,0,6.06,6.06,0,0,0,0,12.12,3.03,3.03,0,0,0,0,0,0,0,0,0,9.09,9.09,0,0,0,0,0,0,0,9.09,6.06,0,3.03,0,0,0,12.12,0,12.12,3.03,6.06,6.06,3.03,3.03,3.03,0,0,0,0,0,0,0,0,0,12.12,12.12,0,0,0,0,0,0,0,0,0,0,2,14.85,1,"FutureGrad",NA,33
76,"There are more than a thousand graduating seniors. Everyone is sitting in long rows. The OSU president and several board members are sitting in the front. Everyone is wearing black gown and green cap.",80.67,72.17,66.34,25.77,8.5,32.35,85.29,44.12,5.88,0,0,0,0,0,0,5.88,8.82,8.82,11.76,2.94,5.88,0,20.59,8.82,5.88,0,2.94,5.88,0,0,0,0,0,0,8.82,0,0,0,0,8.82,0,0,0,0,5.88,2.94,5.88,5.88,0,0,2.94,2.94,0,0,0,8.82,2.94,0,5.88,0,0,0,11.76,0,20.59,0,17.65,2.94,8.82,0,0,0,0,0,0,0,0,0,0,0,11.76,11.76,0,0,0,0,0,0,0,0,0,0,38,21.18,1,"FutureGrad",NA,34
77,"She is sitting among a sea of black graduation gowns and you can see she stands out by the decorated cap. As she sits with her peers she is excited as she has anticipated this moment for four years. It is such a thrill to have a degree in agricultural communications and become and alumni of OSU.",73.21,94.27,1,86.53,19,12.28,84.21,61.4,15.79,12.28,0,0,1.75,10.53,0,3.51,7.02,19.3,12.28,1.75,8.77,0,15.79,5.26,3.51,0,1.75,0,3.51,3.51,0,0,0,0,14.04,0,0,10.53,0,1.75,1.75,0,0,0,0,0,3.51,3.51,0,0,0,0,0,0,0,3.51,1.75,0,0,1.75,0,0,15.79,1.75,12.28,0,8.77,3.51,1.75,1.75,0,0,0,0,0,0,0,0,0,0,5.26,5.26,0,0,0,0,0,0,0,0,0,0,26,17.73,1,"FutureGrad",NA,57
78,"I see myself surrounded by my friends and family in the schott. It looks very similar to what happened during convocation except we are all in our black gowns with our graduation hats. I also see all of us throwing our hats into the air once it has been announced that all of us have graduated. I see myself walking onto the stage and accepting my degree, I can't stop smiling because I know I've worked hard to get to this point.",50.62,54.84,94.29,71.55,20.5,15.85,89.02,57.32,25.61,19.51,12.2,7.32,0,0,0,6.1,3.66,15.85,6.1,2.44,4.88,1.22,17.07,2.44,1.22,1.22,1.22,3.66,2.44,2.44,0,0,0,0,9.76,1.22,1.22,0,0,9.76,2.44,1.22,0,0,3.66,2.44,7.32,6.1,0,1.22,0,0,0,0,0,13.41,9.76,1.22,0,1.22,1.22,3.66,13.41,0,13.41,1.22,8.54,3.66,3.66,1.22,1.22,0,0,0,0,0,0,0,0,0,8.54,4.88,1.22,0,0,0,0,0,0,2.44,0,0,38,9.26,1,"FutureGrad",NA,82
79,"I see me walking behind the Education and Human Ecology banner line in the Schott. I am smiling wearing high heels. The entire room is filled with students in their caps and gowns. Time goes by quickly as President Drake speaks and others as well. Suddenly I can see me lined up by the stairs of the stage awaiting my name to be called. My name is called and a couple cameras flash.
All of a sudden it is over. Everyone is filing out and trying to reunite with parents.",88.08,54.43,82.75,67.75,11.25,15.56,85.56,53.33,12.22,8.89,7.78,0,0,0,1.11,3.33,7.78,17.78,7.78,2.22,7.78,0,16.67,4.44,2.22,0,0,3.33,2.22,2.22,0,0,0,0,10,1.11,0,0,0,5.56,0,0,0,1.11,3.33,1.11,3.33,2.22,1.11,0,2.22,2.22,0,0,0,10,2.22,1.11,6.67,0,0,2.22,12.22,0,17.78,3.33,11.11,4.44,3.33,0,1.11,0,0,0,1.11,0,0,0,1.11,0,8.89,8.89,0,0,0,0,0,0,0,0,0,0,37,25.56,1,"FutureGrad",NA,90
80,"I am picturing a lot of people in the OSU football stadium. I am picturing peoples' names being called and like I am one person out of thousands so there is no specific spotlight on anyone graduating. It is an accomplishment for everyone there, even their family and friends watching. I picture it being sunny outside and nice weather overall.",43.23,79.76,10.08,84.54,15,28.33,90,58.33,15,8.33,6.67,0,0,0,1.67,6.67,5,13.33,11.67,6.67,6.67,1.67,15,3.33,1.67,0,3.33,1.67,3.33,3.33,0,0,0,0,16.67,1.67,1.67,0,0,8.33,0,0,0,5,3.33,0,5,5,0,0,0,0,0,0,0,5,3.33,1.67,0,0,0,1.67,8.33,0,6.67,0,6.67,0,3.33,3.33,1.67,0,0,0,0,0,0,0,0,0,10,6.67,1.67,0,0,0,0,0,0,1.67,0,0,14,6.65,1,"FutureGrad",NA,60
81,"There are many people sitting in graduation caps and gowns. Each person is sitting in a group with the people that are also graduating with the same degree.There are many people sitting in the stands cheering on the graduating class, mostly family and friends. There is a speech from someone that has something to do with the university. Each person graduating, has their name called as they walk across the stage. There is also a band playing for the graduates to walk out to.",90.79,95.02,8.97,47.53,17,16.47,92.94,57.65,7.06,2.35,0,0,0,0,2.35,4.71,11.76,17.65,10.59,8.24,5.88,0,18.82,2.35,2.35,0,0,5.88,1.18,1.18,0,0,0,0,16.47,1.18,1.18,0,0,3.53,0,0,0,3.53,0,0,1.18,0,1.18,0,0,0,0,0,0,3.53,3.53,0,0,0,0,1.18,12.94,0,12.94,2.35,10.59,0,8.24,3.53,1.18,0,0,0,0,0,0,0,0,0,9.41,7.06,2.35,0,0,0,0,0,0,0,0,0,26,27.64,1,"FutureGrad",NA,84
82,"There are rows and rows of chairs, and I am sitting in one of them. One by one people walk up on stage and receive their diplomas. The event is held in a large area, so that everyone can fit inside. My family is watching from the sides of the room. There is a large screen to display the events to those who may be too far to clearly see the details occurring.",84.31,75.34,72.89,25.77,14.6,12.33,90.41,60.27,10.96,5.48,2.74,0,0,0,2.74,5.48,9.59,17.81,10.96,6.85,5.48,0,16.44,4.11,0,1.37,4.11,0,0,0,0,0,0,0,9.59,1.37,0,0,0,4.11,0,0,0,1.37,2.74,0,5.48,5.48,0,0,0,0,0,0,0,5.48,1.37,0,4.11,0,0,1.37,12.33,1.37,21.92,2.74,17.81,2.74,1.37,1.37,2.74,0,0,0,0,0,0,0,0,0,9.59,6.85,2.74,0,0,0,0,0,0,0,0,0,38,23.15,1,"FutureGrad",NA,73
83,"There is a stage fully decorated a few rows in front of me. The bottom level is filling up slowly with more and more graduates in their gowns as I sit there observing filled with excitement for all of those who are about to walk across the stage. It is a busy yet calm atmosphere as all the people on the floor begin the next chapter of their lives.",97.17,61.42,94.19,78.8,23,10.14,91.3,56.52,10.14,5.8,2.9,0,0,0,2.9,4.35,11.59,21.74,5.8,7.25,4.35,0,11.59,13.04,7.25,1.45,0,8.7,2.9,2.9,0,0,0,0,5.8,0,0,0,0,2.9,0,0,0,0,2.9,0,0,0,0,0,1.45,0,1.45,0,0,4.35,0,0,2.9,1.45,0,0,11.59,0,27.54,2.9,18.84,7.25,2.9,1.45,0,0,0,0,0,0,0,0,0,0,4.35,4.35,0,0,0,0,0,0,0,0,0,0,50,35.78,1,"FutureGrad",NA,69
84,"Speakers upon speakers upon speakers. The ceremony takes forever. All in attendance are happy for their loved ones, but the event itself is exhausting. Finally the speakers are over, and it is time for the walk. Diego walks down from the stands of Ohio Stadium in a long line of fellow graduates. He is smiling and looking to the stands in search of his wife and children. He approaches the table to receive his diploma, holding back tears. By this point Pomp and Circumstance has grown to annoy most everybody in attendance, including Diego. The sun is shining, the weather is beautiful, and the day could not be more perfect. After receiving his diploma Diego looks back and makes eye contact with his wife, both aware of the journey thus far.",93.95,83.96,32.77,54.51,13.1,22.9,87.02,51.15,8.4,5.34,0,0,0,4.58,0.76,3.05,9.16,16.79,7.63,3.05,5.34,0.76,12.98,5.34,2.29,0,0,3.05,6.11,3.82,2.29,0,0.76,0.76,12.21,1.53,1.53,1.53,5.34,8.4,0.76,1.53,0.76,0.76,3.05,1.53,7.63,4.58,3.05,0,2.29,0.76,0.76,0,0,6.87,2.29,0,2.29,2.29,0,0.76,11.45,0,21.37,5.34,10.69,8.4,2.29,0,0,0,0,0,0,0,0,0,0,0,12.98,7.63,5.34,0,0,0,0,0,0,0,0,0,14,30.78,1,"FutureGrad",NA,131
85,"From a third person perspective, graduation day would be a sunny day with very little clouds in the sky.  The stadium would be full of parents and family eager for their relatives to graduate, but not as eager as the students on the field.  Everyone would be complaining about the temperature but that does not stop their ability to enjoy the commencement ceremony.",91.66,62.46,19.65,95.81,21,20.63,90.48,57.14,6.35,3.17,0,0,0,0,3.17,3.17,12.7,17.46,11.11,3.17,7.94,3.17,11.11,7.94,3.17,0,1.59,0,7.94,6.35,1.59,0,0,0,12.7,4.76,0,0,0,14.29,1.59,0,4.76,0,1.59,6.35,1.59,1.59,0,0,0,0,0,0,0,12.7,4.76,1.59,1.59,3.17,1.59,0,6.35,0,12.7,0,7.94,4.76,4.76,1.59,1.59,0,0,0,0,0,0,0,0,0,7.94,4.76,3.17,0,0,0,0,0,0,0,0,0,38,28.43,1,"FutureGrad",NA,63
86,"Valerie is walking across the stage in her cap and gown. She’s hoping that she doesn’t fall or embarrass herself. She breathes a sigh of relief when she exits the stage.",28.19,94.64,1,25.77,10.33,16.13,83.87,58.06,22.58,19.35,0,0,0,19.35,0,3.23,9.68,9.68,9.68,3.23,9.68,3.23,19.35,0,0,3.23,0,0,12.9,6.45,6.45,3.23,0,3.23,22.58,0,0,19.35,0,6.45,0,0,3.23,6.45,0,3.23,0,0,0,0,3.23,3.23,0,0,0,0,0,0,0,0,0,0,12.9,3.23,19.35,6.45,9.68,3.23,0,0,0,0,0,0,3.23,0,0,0,3.23,0,16.13,9.68,0,0,0,0,0,0,0,6.45,0,0,38,0.96,1,"FutureGrad",NA,31
87,"I picture myself shaking hands with someone while they hand me a diploma as i'm walking across a stage outside. I'm wearing a white robe thing with a red hat and tassel and I am smiling.",54.29,13.32,87.07,25.77,18,22.22,88.89,61.11,25,19.44,16.67,0,0,0,2.78,5.56,11.11,13.89,8.33,0,11.11,0,13.89,8.33,2.78,0,0,0,5.56,2.78,2.78,2.78,0,0,5.56,0,0,0,0,2.78,0,0,0,2.78,0,0,13.89,8.33,0,5.56,8.33,8.33,0,0,0,0,0,0,0,0,0,0,8.33,0,11.11,2.78,5.56,2.78,2.78,0,0,0,0,0,0,0,0,0,0,0,11.11,5.56,0,0,0,0,0,0,0,5.56,0,0,38,10.56,1,"FutureGrad",NA,36
88,"All the people I'm graduating with are in the Ohio State Stadium wearing our black graduation cap and gowns. It's May and sunny out with no clouds in the sky. All of the parents and other family members are in the stands supporting and cheering. We are all sitting in rows of chairs waiting for our names to be called and listening to a speech by President Drake. He is on stage and also wearing a black cap and gown with both arms up as he is ending his speech.",86.43,92.56,7.18,67.75,18,14.44,84.44,54.44,10,7.78,1.11,3.33,0,3.33,0,2.22,7.78,18.89,10,1.11,10,1.11,16.67,1.11,1.11,0,0,4.44,2.22,2.22,0,0,0,0,14.44,2.22,0,0,3.33,5.56,0,0,0,1.11,3.33,1.11,6.67,3.33,3.33,0,3.33,3.33,0,0,0,8.89,6.67,0,2.22,0,0,1.11,8.89,1.11,13.33,0,11.11,2.22,3.33,1.11,1.11,0,0,0,0,0,0,0,0,0,7.78,5.56,0,0,0,0,0,0,0,2.22,0,0,38,24.45,1,"FutureGrad",NA,90
90,"I'm sitting the stands at the football stadium along with thousands other other graduates and family and friends. It is a long ceremony but it is emotional. People are speaking and presenting and congratulating all of the graduates on their accomplishments they have had and are going to have in their future. I see both of the parents crying in the stands when they see me get my diploma. I find them afterwards and give them a big huge and we go to celebrate with the rest of my family. It is a very happy time and I am very proud of myself.",51.6,68.62,80.75,25.77,17.17,16.5,93.2,61.17,19.42,14.56,7.77,0.97,0,0,5.83,4.85,8.74,12.62,9.71,2.91,9.71,0,19.42,2.91,0,0.97,0.97,1.94,3.88,1.94,1.94,0,0,0.97,14.56,2.91,0.97,0,0,4.85,0.97,0,0,0,0.97,2.91,2.91,1.94,0.97,0,0,0,0,0,0,10.68,5.83,2.91,1.94,0.97,0,0.97,14.56,1.94,14.56,1.94,8.74,3.88,3.88,3.88,1.94,0,0,0,0,0,0,0,0,0,6.8,5.83,0,0,0,0,0,0,0,0.97,0,0,26,9.62,1,"FutureGrad",NA,103
91,"The image that I am seeing is of me walking across the stage in the middle of the Ohio Stadium in a black graduation cap and gown.  I am shaking hands with the president of the University as he hands me my diploma and I am smiling into the crowd of people seated in the field.  This crowd extends far into the distance with all of the other graduating students similarly dressed in black caps and gns and my viewpoint is as though I were seated in the first couple of rows, there are still people in rows ahead of me but my view is still close to the stage.",94.07,23.36,85.21,25.77,36.67,13.64,85.45,60,12.73,10,9.09,0,0,0.91,0,2.73,11.82,20,7.27,3.64,7.27,0,9.09,4.55,3.64,0,0.91,1.82,1.82,0.91,0.91,0.91,0,0,4.55,0,0,0,0.91,3.64,0,0,0,0,0.91,2.73,6.36,4.55,0,1.82,1.82,1.82,0,0,0,3.64,0,1.82,1.82,0,0,0.91,6.36,0.91,16.36,0.91,11.82,3.64,5.45,0,0,0,0,0,0,0,0,0,0,0,3.64,2.73,0.91,0,0,0,0,0,0,0,0,0,33,30.91,1,"FutureGrad",NA,110
92,"I see myself, standing on a stage. The ""third person"" is sitting far away, and above the stage, like in a stadium. There are many other people sitting on the floor of the stadium, on chairs. They, including myself, are wearing black gowns and a black graduation cap. There is a stage to receive the diplomas, and on the stage, there are 10 faculty members. There is a podium where a speaker stands. Behind the stage is a large black curtain with scarlet and grey drapes.",97.66,54.63,57.24,25.77,12.29,17.44,82.56,55.81,5.81,4.65,3.49,0,0,0,1.16,1.16,16.28,15.12,8.14,5.81,4.65,0,12.79,3.49,1.16,1.16,2.33,1.16,0,0,0,0,0,0,5.81,0,0,0,0,1.16,0,0,0,0,0,1.16,6.98,5.81,1.16,0,1.16,1.16,0,0,0,3.49,1.16,0,2.33,0,0,0,9.3,0,17.44,1.16,16.28,1.16,3.49,0,2.33,0,0,0,0,0,0,0,0,0,19.77,8.14,9.3,0,0,0,0,0,2.33,0,0,0,37,36.99,1,"FutureGrad",NA,86
94,"Graduation is taking place in the Shoe. There are people all around the field and the seats of the stadium are filled with family members. Everyone is dressed in their caps and gowns and are all dolled up. Many people look happy and enthusiastic, but some also look a bit somber. 

There are people beginning to line up to receive their diplomas, and people walk across the stage with a grin on their faces. As they receive their diploma, they continue to smile, but for many, a sadness is also visible in their faces as they realize their experience at OSU is over.

As the graduation ceremony commences, tears roll down faces and smiles shine throughout the stadium. Pictures are taken with family members and friends as the goodbyes begin, and their new lives start.",88.08,93.07,33.94,67.75,16.88,18.52,88.89,51.11,8.15,7.41,0,0,0,0,7.41,0.74,8.15,17.78,6.67,3.7,11.85,0,13.33,4.44,2.96,0,0,4.44,5.19,3.7,1.48,0,0,1.48,16.3,1.48,0.74,0,0,5.19,0.74,0,0,0.74,2.22,1.48,4.44,3.7,0,0,3.7,2.96,0.74,0,0,8.89,3.7,0,2.96,2.22,0,0.74,12.59,0,16.3,2.96,9.63,5.19,2.96,1.48,1.48,0,0,0,0,0,0,0,0,0,11.11,5.93,5.19,0,0,0,0,0,0,0,0,0,38,25.56,1,"FutureGrad",NA,135
